CustomerID,FirstName,LastName,Country,CityClean,Phone,OrderID,OrderDate,OrderNumber,TotalAmount,ProductID,ProductName,UnitPrice,Package,IsDiscontinued,SupplierID,CompanyName,ContactName,SupplierCity,SupplierCountry,SupplierPhone,Fax
59,Georg,Pipps,Austria,Salzburg,6562-9722,439,9/30/2013,542816,1638.45,17,Alice Mutton,39,20 - 1 kg tins,TRUE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
59,Georg,Pipps,Austria,Salzburg,6562-9722,439,9/30/2013,542816,1638.45,26,Gumb?r Gummib?rchen,31.23,100 - 250 g bags,FALSE,11,Heli SÃÂ¼?waren GmbH & Co. KG,Petra Winkler,Berlin,Germany,(010) 9984510,
37,Patricia,McKenna,Ireland,Cork,2967 542,440,9/30/2013,542817,6201.9,9,Mishi Kobe Niku,97,18 - 500 g pkgs.,TRUE,4,Tokyo Traders,Yoshi Nagase,Tokyo,Japan,(03) 3555-5011,
37,Patricia,McKenna,Ireland,Cork,2967 542,440,9/30/2013,542817,6201.9,29,ThÃÂ¼ringer Rostbratwurst,123.79,50 bags x 30 sausgs.,TRUE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,
37,Patricia,McKenna,Ireland,Cork,2967 542,440,9/30/2013,542817,6201.9,36,Inlagd Sill,19,24 - 250 g  jars,FALSE,17,Svensk Sj?f?da AB,Michael Bj?rn,Stockholm,Sweden,08-123 45 67,
83,Palle,Ibsen,Denmark,Århus,86 21 32 43,441,10/1/2013,542818,3490,10,Ikura,31,12 - 200 ml jars,FALSE,4,Tokyo Traders,Yoshi Nagase,Tokyo,Japan,(03) 3555-5011,
83,Palle,Ibsen,Denmark,Århus,86 21 32 43,441,10/1/2013,542818,3490,28,R?ssle Sauerkraut,45.6,25 - 825 g cans,TRUE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,
83,Palle,Ibsen,Denmark,Århus,86 21 32 43,441,10/1/2013,542818,3490,34,Sasquatch Ale,14,24 - 12 oz bottles,FALSE,16,Bigfoot Breweries,Cheryl Saylor,Bend,USA,(503) 555-9931,
5,Christina,Berglund,Sweden,Luleå,0921-12 34 65,442,10/1/2013,542819,630,1,Chai,18,10 boxes x 20 bags,FALSE,1,Exotic Liquids,Charlotte Cooper,London,UK,(171) 555-2222,
34,Mario,Pontes,Brazil,Rio de Janeiro,(21) 555-0091,443,10/2/2013,542820,1150,56,Gnocchi di nonna Alice,38,24 - 250 g pkgs.,FALSE,26,Pasta Buttini s.r.l.,Giovanni Giudici,Salerno,Italy,(089) 6547665,(089) 6547667
34,Mario,Pontes,Brazil,Rio de Janeiro,(21) 555-0091,443,10/2/2013,542820,1150,77,Original Frankfurter grÃÂ¼ne So?e,13,12 boxes,FALSE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,
63,Horst,Kloss,Germany,Cunewalde,0372-035188,444,10/3/2013,542821,10164.8,1,Chai,18,10 boxes x 20 bags,FALSE,1,Exotic Liquids,Charlotte Cooper,London,UK,(171) 555-2222,
63,Horst,Kloss,Germany,Cunewalde,0372-035188,444,10/3/2013,542821,10164.8,29,ThÃÂ¼ringer Rostbratwurst,123.79,50 bags x 30 sausgs.,TRUE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,
63,Horst,Kloss,Germany,Cunewalde,0372-035188,444,10/3/2013,542821,10164.8,43,Ipoh Coffee,46,16 - 500 g tins,FALSE,20,Leka Trading,Chandra Leka,Singapore,Singapore,555-8787,
63,Horst,Kloss,Germany,Cunewalde,0372-035188,444,10/3/2013,542821,10164.8,44,Gula Malacca,19.45,20 - 2 kg bags,FALSE,20,Leka Trading,Chandra Leka,Singapore,Singapore,555-8787,
63,Horst,Kloss,Germany,Cunewalde,0372-035188,444,10/3/2013,542821,10164.8,62,Tarte au sucre,49.3,48 pies,FALSE,29,ForÃÂªts d'ÃÂ©rables,Chantal Goulet,Ste-Hyacinthe,Canada,(514) 555-2955,(514) 555-2921
1,Maria,Anders,Germany,Berlin,030-0074321,445,10/3/2013,542822,878,63,Vegie-spread,43.9,15 - 625 g jars,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
89,Karl,Jablonski,USA,Seattle,(206) 555-4112,446,10/6/2013,542823,2334,9,Mishi Kobe Niku,97,18 - 500 g pkgs.,TRUE,4,Tokyo Traders,Yoshi Nagase,Tokyo,Japan,(03) 3555-5011,
89,Karl,Jablonski,USA,Seattle,(206) 555-4112,446,10/6/2013,542823,2334,54,TourtiÃÂ¨re,7.45,16 pies,FALSE,25,Ma Maison,Jean-Guy Lauzon,MontrÃÂ©al,Canada,(514) 555-9022,
89,Karl,Jablonski,USA,Seattle,(206) 555-4112,446,10/6/2013,542823,2334,69,Gudbrandsdalsost,36,10 kg pkg.,FALSE,15,Norske Meierier,Beate Vileid,Sandvika,Norway,(0)2-953010,
89,Karl,Jablonski,USA,Seattle,(206) 555-4112,446,10/6/2013,542823,2334,73,R?d Kaviar,15,24 - 150 g jars,FALSE,17,Svensk Sj?f?da AB,Michael Bj?rn,Stockholm,Sweden,08-123 45 67,
63,Horst,Kloss,Germany,Cunewalde,0372-035188,447,10/6/2013,542824,4825,7,Uncle Bob's Organic Dried Pears,30,12 - 1 lb pkgs.,FALSE,3,Grandma Kelly's Homestead,Regina Murphy,Ann Arbor,USA,(313) 555-5735,(313) 555-3349
63,Horst,Kloss,Germany,Cunewalde,0372-035188,447,10/6/2013,542824,4825,59,Raclette Courdavault,55,5 kg pkg.,FALSE,28,Gai pÃÂ¢turage,Eliane Noz,Annecy,France,38.76.98.06,38.76.98.58
63,Horst,Kloss,Germany,Cunewalde,0372-035188,447,10/6/2013,542824,4825,70,Outback Lager,15,24 - 355 ml bottles,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
90,Matti,Karttunen,Finland,Helsinki,90-224 8858,448,10/7/2013,542825,642,8,Northwoods Cranberry Sauce,40,12 - 12 oz jars,FALSE,3,Grandma Kelly's Homestead,Regina Murphy,Ann Arbor,USA,(313) 555-5735,(313) 555-3349
90,Matti,Karttunen,Finland,Helsinki,90-224 8858,448,10/7/2013,542825,642,12,Queso Manchego La Pastora,38,10 - 500 g pkgs.,FALSE,5,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Oviedo,Spain,(98) 598 76 54,
90,Matti,Karttunen,Finland,Helsinki,90-224 8858,448,10/7/2013,542825,642,24,Guaran? Fant?stica,4.5,12 - 355 ml cans,TRUE,10,Refrescos Americanas LTDA,Carlos Diaz,Sao Paulo,Brazil,(11) 555 4640,
89,Karl,Jablonski,USA,Seattle,(206) 555-4112,449,10/8/2013,542826,996,17,Alice Mutton,39,20 - 1 kg tins,TRUE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
89,Karl,Jablonski,USA,Seattle,(206) 555-4112,449,10/8/2013,542826,996,46,Spegesild,12,4 - 450 g glasses,FALSE,21,Lyngbysild,Niels Petersen,Lyngby,Denmark,43844108,43844115
47,Felipe,Izquierdo,Venezuela,Isla de Margarita,(8) 34-56-12,450,10/8/2013,542827,1073.9,19,Teatime Chocolate Biscuits,9.2,10 boxes x 12 pieces,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,
47,Felipe,Izquierdo,Venezuela,Isla de Margarita,(8) 34-56-12,450,10/8/2013,542827,1073.9,35,Steeleye Stout,18,24 - 12 oz bottles,FALSE,16,Bigfoot Breweries,Cheryl Saylor,Bend,USA,(503) 555-9931,
47,Felipe,Izquierdo,Venezuela,Isla de Margarita,(8) 34-56-12,450,10/8/2013,542827,1073.9,58,Escargots de Bourgogne,13.25,24 pieces,FALSE,27,Escargots Nouveaux,Marie Delamare,Montceau,France,85.57.00.07,
47,Felipe,Izquierdo,Venezuela,Isla de Margarita,(8) 34-56-12,450,10/8/2013,542827,1073.9,70,Outback Lager,15,24 - 355 ml bottles,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
20,Roland,Mendel,Austria,Graz,7675-3425,451,10/9/2013,542828,3600.73,11,Queso Cabrales,21,1 kg pkg.,FALSE,5,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Oviedo,Spain,(98) 598 76 54,
20,Roland,Mendel,Austria,Graz,7675-3425,451,10/9/2013,542828,3600.73,17,Alice Mutton,39,20 - 1 kg tins,TRUE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
20,Roland,Mendel,Austria,Graz,7675-3425,451,10/9/2013,542828,3600.73,29,ThÃÂ¼ringer Rostbratwurst,123.79,50 bags x 30 sausgs.,TRUE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,
20,Roland,Mendel,Austria,Graz,7675-3425,451,10/9/2013,542828,3600.73,65,Louisiana Fiery Hot Pepper Sauce,21.05,32 - 8 oz bottles,FALSE,2,New Orleans Cajun Delights,Shelley Burke,New Orleans,USA,(100) 555-4822,
20,Roland,Mendel,Austria,Graz,7675-3425,451,10/9/2013,542828,3600.73,70,Outback Lager,15,24 - 355 ml bottles,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
52,Alexander,Feuer,Germany,Leipzig,0342-023176,452,10/9/2013,542829,114,47,Zaanse koeken,9.5,10 - 4 oz boxes,FALSE,22,Zaanse Snoepfabriek,Dirk Luchte,Zaandam,Netherlands,(12345) 1212,(12345) 1210
71,Jose,Pavarotti,USA,Boise,(208) 555-8097,453,10/10/2013,542830,2048,1,Chai,18,10 boxes x 20 bags,FALSE,1,Exotic Liquids,Charlotte Cooper,London,UK,(171) 555-2222,
71,Jose,Pavarotti,USA,Boise,(208) 555-8097,453,10/10/2013,542830,2048,34,Sasquatch Ale,14,24 - 12 oz bottles,FALSE,16,Bigfoot Breweries,Cheryl Saylor,Bend,USA,(503) 555-9931,
71,Jose,Pavarotti,USA,Boise,(208) 555-8097,453,10/10/2013,542830,2048,68,Scottish Longbreads,12.5,10 boxes x 8 pieces,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,
71,Jose,Pavarotti,USA,Boise,(208) 555-8097,453,10/10/2013,542830,2048,71,Flotemysost,21.5,10 - 500 g pkgs.,FALSE,15,Norske Meierier,Beate Vileid,Sandvika,Norway,(0)2-953010,
37,Patricia,McKenna,Ireland,Cork,2967 542,454,10/13/2013,542831,3370,59,Raclette Courdavault,55,5 kg pkg.,FALSE,28,Gai pÃÂ¢turage,Eliane Noz,Annecy,France,38.76.98.06,38.76.98.58
37,Patricia,McKenna,Ireland,Cork,2967 542,454,10/13/2013,542831,3370,71,Flotemysost,21.5,10 - 500 g pkgs.,FALSE,15,Norske Meierier,Beate Vileid,Sandvika,Norway,(0)2-953010,
37,Patricia,McKenna,Ireland,Cork,2967 542,454,10/13/2013,542831,3370,76,Lakkalik??ri,18,500 ml,FALSE,23,Karkki Oy,Anne Heikkonen,Lappeenranta,Finland,(953) 10956,
1,Maria,Anders,Germany,Berlin,030-0074321,455,10/13/2013,542832,330,3,Aniseed Syrup,10,12 - 550 ml bottles,FALSE,1,Exotic Liquids,Charlotte Cooper,London,UK,(171) 555-2222,
1,Maria,Anders,Germany,Berlin,030-0074321,455,10/13/2013,542832,330,76,Lakkalik??ri,18,500 ml,FALSE,23,Karkki Oy,Anne Heikkonen,Lappeenranta,Finland,(953) 10956,
24,Maria,Larsson,Sweden,Brücke,0695-34 67 21,456,10/14/2013,542833,2545,2,Chang,19,24 - 12 oz bottles,FALSE,1,Exotic Liquids,Charlotte Cooper,London,UK,(171) 555-2222,
24,Maria,Larsson,Sweden,Brücke,0695-34 67 21,456,10/14/2013,542833,2545,59,Raclette Courdavault,55,5 kg pkg.,FALSE,28,Gai pÃÂ¢turage,Eliane Noz,Annecy,France,38.76.98.06,38.76.98.58
24,Maria,Larsson,Sweden,Brücke,0695-34 67 21,456,10/14/2013,542833,2545,73,R?d Kaviar,15,24 - 150 g jars,FALSE,17,Svensk Sj?f?da AB,Michael Bj?rn,Stockholm,Sweden,08-123 45 67,
62,L?cia,Carvalho,Brazil,São Paulo,(11) 555-1189,457,10/14/2013,542834,595.5,4,Chef Anton's Cajun Seasoning,22,48 - 6 oz jars,FALSE,2,New Orleans Cajun Delights,Shelley Burke,New Orleans,USA,(100) 555-4822,
62,L?cia,Carvalho,Brazil,São Paulo,(11) 555-1189,457,10/14/2013,542834,595.5,24,Guaran? Fant?stica,4.5,12 - 355 ml cans,TRUE,10,Refrescos Americanas LTDA,Carlos Diaz,Sao Paulo,Brazil,(11) 555 4640,
62,L?cia,Carvalho,Brazil,São Paulo,(11) 555-1189,457,10/14/2013,542834,595.5,48,Chocolade,12.75,10 pkgs.,FALSE,22,Zaanse Snoepfabriek,Dirk Luchte,Zaandam,Netherlands,(12345) 1212,(12345) 1210
35,Carlos,Hern?ndez,Venezuela,San Cristóbal,(5) 555-1340,458,10/15/2013,542835,378,31,Gorgonzola Telino,12.5,12 - 100 g pkgs,FALSE,14,Formaggi Fortini s.r.l.,Elio Rossi,Ravenna,Italy,(0544) 60323,(0544) 60603
35,Carlos,Hern?ndez,Venezuela,San Cristóbal,(5) 555-1340,458,10/15/2013,542835,378,32,Mascarpone Fabioli,32,24 - 200 g pkgs.,FALSE,14,Formaggi Fortini s.r.l.,Elio Rossi,Ravenna,Italy,(0544) 60323,(0544) 60603
55,Rene,Phillips,USA,Anchorage,(907) 555-7584,459,10/16/2013,542836,1893,16,Pavlova,17.45,32 - 500 g boxes,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
55,Rene,Phillips,USA,Anchorage,(907) 555-7584,459,10/16/2013,542836,1893,43,Ipoh Coffee,46,16 - 500 g tins,FALSE,20,Leka Trading,Chandra Leka,Singapore,Singapore,555-8787,
55,Rene,Phillips,USA,Anchorage,(907) 555-7584,459,10/16/2013,542836,1893,59,Raclette Courdavault,55,5 kg pkg.,FALSE,28,Gai pÃÂ¢turage,Eliane Noz,Annecy,France,38.76.98.06,38.76.98.58
4,Thomas,Hardy,UK,London,(171) 555-7788,460,10/16/2013,542837,1704,55,PÃÂ¢tÃÂ© chinois,24,24 boxes x 2 pies,FALSE,25,Ma Maison,Jean-Guy Lauzon,MontrÃÂ©al,Canada,(514) 555-9022,
4,Thomas,Hardy,UK,London,(171) 555-7788,460,10/16/2013,542837,1704,57,Ravioli Angelo,19.5,24 - 250 g pkgs.,FALSE,26,Pasta Buttini s.r.l.,Giovanni Giudici,Salerno,Italy,(089) 6547665,(089) 6547667
4,Thomas,Hardy,UK,London,(171) 555-7788,460,10/16/2013,542837,1704,70,Outback Lager,15,24 - 355 ml bottles,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
77,Liz,Nixon,USA,Portland,(503) 555-3612,461,10/17/2013,542838,180.4,5,Chef Anton's Gumbo Mix,21.35,36 boxes,TRUE,2,New Orleans Cajun Delights,Shelley Burke,New Orleans,USA,(100) 555-4822,
77,Liz,Nixon,USA,Portland,(503) 555-3612,461,10/17/2013,542838,180.4,36,Inlagd Sill,19,24 - 250 g  jars,FALSE,17,Svensk Sj?f?da AB,Michael Bj?rn,Stockholm,Sweden,08-123 45 67,
31,AndrÃÂ©,Fonseca,Brazil,Campinas,(11) 555-9482,462,10/17/2013,542839,3424,8,Northwoods Cranberry Sauce,40,12 - 12 oz jars,FALSE,3,Grandma Kelly's Homestead,Regina Murphy,Ann Arbor,USA,(313) 555-5735,(313) 555-3349
31,AndrÃÂ©,Fonseca,Brazil,Campinas,(11) 555-9482,462,10/17/2013,542839,3424,51,Manjimup Dried Apples,53,50 - 300 g pkgs.,FALSE,24,"G'day, Mate",Wendy Mackenzie,Sydney,Australia,(02) 555-5914,(02) 555-4873
31,AndrÃÂ©,Fonseca,Brazil,Campinas,(11) 555-9482,462,10/17/2013,542839,3424,60,Camembert Pierrot,34,15 - 300 g rounds,FALSE,28,Gai pÃÂ¢turage,Eliane Noz,Annecy,France,38.76.98.06,38.76.98.58
27,Paolo,Accorti,Italy,Torino,011-4988260,463,10/20/2013,542840,93.5,19,Teatime Chocolate Biscuits,9.2,10 boxes x 12 pieces,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,
27,Paolo,Accorti,Italy,Torino,011-4988260,463,10/20/2013,542840,93.5,47,Zaanse koeken,9.5,10 - 4 oz boxes,FALSE,22,Zaanse Snoepfabriek,Dirk Luchte,Zaandam,Netherlands,(12345) 1212,(12345) 1210
71,Jose,Pavarotti,USA,Boise,(208) 555-8097,464,10/21/2013,542841,4451.7,19,Teatime Chocolate Biscuits,9.2,10 boxes x 12 pieces,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,
71,Jose,Pavarotti,USA,Boise,(208) 555-8097,464,10/21/2013,542841,4451.7,41,Jack's New England Clam Chowder,9.65,12 - 12 oz cans,FALSE,19,New England Seafood Cannery,Robb Merchant,Boston,USA,(617) 555-3267,(617) 555-3389
71,Jose,Pavarotti,USA,Boise,(208) 555-8097,464,10/21/2013,542841,4451.7,53,Perth Pasties,32.8,48 pieces,TRUE,24,"G'day, Mate",Wendy Mackenzie,Sydney,Australia,(02) 555-5914,(02) 555-4873
37,Patricia,McKenna,Ireland,Cork,2967 542,465,10/21/2013,542842,1238.4,53,Perth Pasties,32.8,48 pieces,TRUE,24,"G'day, Mate",Wendy Mackenzie,Sydney,Australia,(02) 555-5914,(02) 555-4873
37,Patricia,McKenna,Ireland,Cork,2967 542,465,10/21/2013,542842,1238.4,56,Gnocchi di nonna Alice,38,24 - 250 g pkgs.,FALSE,26,Pasta Buttini s.r.l.,Giovanni Giudici,Salerno,Italy,(089) 6547665,(089) 6547667
71,Jose,Pavarotti,USA,Boise,(208) 555-8097,466,10/22/2013,542843,2827.9,10,Ikura,31,12 - 200 ml jars,FALSE,4,Tokyo Traders,Yoshi Nagase,Tokyo,Japan,(03) 3555-5011,
71,Jose,Pavarotti,USA,Boise,(208) 555-8097,466,10/22/2013,542843,2827.9,26,Gumb?r Gummib?rchen,31.23,100 - 250 g bags,FALSE,11,Heli SÃÂ¼?waren GmbH & Co. KG,Petra Winkler,Berlin,Germany,(010) 9984510,
71,Jose,Pavarotti,USA,Boise,(208) 555-8097,466,10/22/2013,542843,2827.9,45,Rogede sild,9.5,1k pkg.,FALSE,21,Lyngbysild,Niels Petersen,Lyngby,Denmark,43844108,43844115
71,Jose,Pavarotti,USA,Boise,(208) 555-8097,466,10/22/2013,542843,2827.9,46,Spegesild,12,4 - 450 g glasses,FALSE,21,Lyngbysild,Niels Petersen,Lyngby,Denmark,43844108,43844115
71,Jose,Pavarotti,USA,Boise,(208) 555-8097,467,10/22/2013,542844,2941,2,Chang,19,24 - 12 oz bottles,FALSE,1,Exotic Liquids,Charlotte Cooper,London,UK,(171) 555-2222,
71,Jose,Pavarotti,USA,Boise,(208) 555-8097,467,10/22/2013,542844,2941,17,Alice Mutton,39,20 - 1 kg tins,TRUE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
71,Jose,Pavarotti,USA,Boise,(208) 555-8097,467,10/22/2013,542844,2941,47,Zaanse koeken,9.5,10 - 4 oz boxes,FALSE,22,Zaanse Snoepfabriek,Dirk Luchte,Zaandam,Netherlands,(12345) 1212,(12345) 1210
71,Jose,Pavarotti,USA,Boise,(208) 555-8097,467,10/22/2013,542844,2941,56,Gnocchi di nonna Alice,38,24 - 250 g pkgs.,FALSE,26,Pasta Buttini s.r.l.,Giovanni Giudici,Salerno,Italy,(089) 6547665,(089) 6547667
71,Jose,Pavarotti,USA,Boise,(208) 555-8097,467,10/22/2013,542844,2941,58,Escargots de Bourgogne,13.25,24 pieces,FALSE,27,Escargots Nouveaux,Marie Delamare,Montceau,France,85.57.00.07,
9,Laurence,Lebihan,France,Marseille,91.24.45.40,468,10/23/2013,542845,1296,10,Ikura,31,12 - 200 ml jars,FALSE,4,Tokyo Traders,Yoshi Nagase,Tokyo,Japan,(03) 3555-5011,
9,Laurence,Lebihan,France,Marseille,91.24.45.40,468,10/23/2013,542845,1296,71,Flotemysost,21.5,10 - 500 g pkgs.,FALSE,15,Norske Meierier,Beate Vileid,Sandvika,Norway,(0)2-953010,
64,Sergio,GutiÃÂ©rrez,Argentina,Buenos Aires,(1) 123-5555,469,10/24/2013,542846,706,21,Sir Rodney's Scones,10,24 pkgs. x 4 pieces,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,
64,Sergio,GutiÃÂ©rrez,Argentina,Buenos Aires,(1) 123-5555,469,10/24/2013,542846,706,51,Manjimup Dried Apples,53,50 - 300 g pkgs.,FALSE,24,"G'day, Mate",Wendy Mackenzie,Sydney,Australia,(02) 555-5914,(02) 555-4873
64,Sergio,GutiÃÂ©rrez,Argentina,Buenos Aires,(1) 123-5555,469,10/24/2013,542846,706,61,Sirop d'ÃÂ©rable,28.5,24 - 500 ml bottles,FALSE,29,ForÃÂªts d'ÃÂ©rables,Chantal Goulet,Ste-Hyacinthe,Canada,(514) 555-2955,(514) 555-2921
25,Peter,Franken,Germany,Aachen,089-0877310,470,10/24/2013,542847,1331.75,21,Sir Rodney's Scones,10,24 pkgs. x 4 pieces,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,
25,Peter,Franken,Germany,Aachen,089-0877310,470,10/24/2013,542847,1331.75,54,TourtiÃÂ¨re,7.45,16 pies,FALSE,25,Ma Maison,Jean-Guy Lauzon,MontrÃÂ©al,Canada,(514) 555-9022,
25,Peter,Franken,Germany,Aachen,089-0877310,470,10/24/2013,542847,1331.75,69,Gudbrandsdalsost,36,10 kg pkg.,FALSE,15,Norske Meierier,Beate Vileid,Sandvika,Norway,(0)2-953010,
39,Philip,Cramer,Germany,Brandenburg,0555-09876,471,10/27/2013,542848,3463,12,Queso Manchego La Pastora,38,10 - 500 g pkgs.,FALSE,5,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Oviedo,Spain,(98) 598 76 54,
39,Philip,Cramer,Germany,Brandenburg,0555-09876,471,10/27/2013,542848,3463,16,Pavlova,17.45,32 - 500 g boxes,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
39,Philip,Cramer,Germany,Brandenburg,0555-09876,471,10/27/2013,542848,3463,36,Inlagd Sill,19,24 - 250 g  jars,FALSE,17,Svensk Sj?f?da AB,Michael Bj?rn,Stockholm,Sweden,08-123 45 67,
39,Philip,Cramer,Germany,Brandenburg,0555-09876,471,10/27/2013,542848,3463,62,Tarte au sucre,49.3,48 pies,FALSE,29,ForÃÂªts d'ÃÂ©rables,Chantal Goulet,Ste-Hyacinthe,Canada,(514) 555-2955,(514) 555-2921
45,Jaime,Yorres,USA,San Francisco,(415) 555-5938,472,10/27/2013,542849,1125.67,18,Carnarvon Tigers,62.5,16 kg pkg.,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
45,Jaime,Yorres,USA,San Francisco,(415) 555-5938,472,10/27/2013,542849,1125.67,30,Nord-Ost Matjeshering,25.89,10 - 200 g glasses,FALSE,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Cuxhaven,Germany,(04721) 8713,(04721) 8714
45,Jaime,Yorres,USA,San Francisco,(415) 555-5938,472,10/27/2013,542849,1125.67,54,TourtiÃÂ¨re,7.45,16 pies,FALSE,25,Ma Maison,Jean-Guy Lauzon,MontrÃÂ©al,Canada,(514) 555-9022,
61,Bernardo,Batista,Brazil,Rio de Janeiro,(21) 555-4252,473,10/28/2013,542850,550,35,Steeleye Stout,18,24 - 12 oz bottles,FALSE,16,Bigfoot Breweries,Cheryl Saylor,Bend,USA,(503) 555-9931,
61,Bernardo,Batista,Brazil,Rio de Janeiro,(21) 555-4252,473,10/28/2013,542850,550,71,Flotemysost,21.5,10 - 500 g pkgs.,FALSE,15,Norske Meierier,Beate Vileid,Sandvika,Norway,(0)2-953010,
63,Horst,Kloss,Germany,Cunewalde,0372-035188,474,10/29/2013,542851,972.5,44,Gula Malacca,19.45,20 - 2 kg bags,FALSE,20,Leka Trading,Chandra Leka,Singapore,Singapore,555-8787,
71,Jose,Pavarotti,USA,Boise,(208) 555-8097,475,10/29/2013,542852,1570,2,Chang,19,24 - 12 oz bottles,FALSE,1,Exotic Liquids,Charlotte Cooper,London,UK,(171) 555-2222,
71,Jose,Pavarotti,USA,Boise,(208) 555-8097,475,10/29/2013,542852,1570,31,Gorgonzola Telino,12.5,12 - 100 g pkgs,FALSE,14,Formaggi Fortini s.r.l.,Elio Rossi,Ravenna,Italy,(0544) 60323,(0544) 60603
71,Jose,Pavarotti,USA,Boise,(208) 555-8097,475,10/29/2013,542852,1570,68,Scottish Longbreads,12.5,10 boxes x 8 pieces,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,
71,Jose,Pavarotti,USA,Boise,(208) 555-8097,475,10/29/2013,542852,1570,75,Rh?nbr?u Klosterbier,7.75,24 - 0.5 l bottles,FALSE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,
89,Karl,Jablonski,USA,Seattle,(206) 555-4112,476,10/30/2013,542853,468.45,26,Gumb?r Gummib?rchen,31.23,100 - 250 g bags,FALSE,11,Heli SÃÂ¼?waren GmbH & Co. KG,Petra Winkler,Berlin,Germany,(010) 9984510,
51,Jean,FresniÃÂ¨re,Canada,Montréal,(514) 555-8054,477,10/30/2013,542854,638.5,10,Ikura,31,12 - 200 ml jars,FALSE,4,Tokyo Traders,Yoshi Nagase,Tokyo,Japan,(03) 3555-5011,
51,Jean,FresniÃÂ¨re,Canada,Montréal,(514) 555-8054,477,10/30/2013,542854,638.5,61,Sirop d'ÃÂ©rable,28.5,24 - 500 ml bottles,FALSE,29,ForÃÂªts d'ÃÂ©rables,Chantal Goulet,Ste-Hyacinthe,Canada,(514) 555-2955,(514) 555-2921
21,Aria,Cruz,Brazil,São Paulo,(11) 555-9857,478,10/31/2013,542855,287.8,41,Jack's New England Clam Chowder,9.65,12 - 12 oz cans,FALSE,19,New England Seafood Cannery,Robb Merchant,Boston,USA,(617) 555-3267,(617) 555-3389
21,Aria,Cruz,Brazil,São Paulo,(11) 555-9857,478,10/31/2013,542855,287.8,52,Filo Mix,7,16 - 2 kg boxes,FALSE,24,"G'day, Mate",Wendy Mackenzie,Sydney,Australia,(02) 555-5914,(02) 555-4873
21,Aria,Cruz,Brazil,São Paulo,(11) 555-9857,478,10/31/2013,542855,287.8,55,PÃÂ¢tÃÂ© chinois,24,24 boxes x 2 pies,FALSE,25,Ma Maison,Jean-Guy Lauzon,MontrÃÂ©al,Canada,(514) 555-9022,
19,Ann,Devon,UK,London,(171) 555-0297,479,11/3/2013,542856,655,4,Chef Anton's Cajun Seasoning,22,48 - 6 oz jars,FALSE,2,New Orleans Cajun Delights,Shelley Burke,New Orleans,USA,(100) 555-4822,
